Time,Open,High,Low,Close,Volume,Count,Wap
20230330  06:00:00,314.39,314.67,314.28,314.46,1546.88,487,314.478
20230330  07:00:00,314.46,315.3,312.59,314.92,6772.56,2169,314.815
20230330  08:00:00,314.9,315.59,314.52,315.55,56537.58,27089,315.033
20230330  09:00:00,315.56,316.24,314.32,315.66,81240,40304,315.4
20230330  10:00:00,315.68,316.32,315.15,315.51,49425.15,24071,315.648
20230330  11:00:00,315.52,315.66,314.55,314.85,40216.11,19868,315.089
20230330  12:00:00,314.86,315.25,313.93,314.41,38701.27,20552,314.594
20230330  13:00:00,314.44,315.55,314.31,315.25,34002.87,18780,315.011
20230330  14:00:00,315.24,315.84,314.98,315.68,52245.34,28732,315.53
20230330  15:00:00,315.69,316.03,315.66,315.8,18209.39,2006,315.739
20230330  16:00:00,315.82,315.83,315.6,315.6,500.75,158,315.743
20230330  17:00:00,315.63,315.65,315.4,315.63,833.51,216,315.532
20230330  18:00:00,315.61,316.03,315.6,315.98,503.53,179,315.866
20230331  03:00:00,315.97,316.01,315.53,315.65,259.93,80,315.807
20230331  04:00:00,315.7,316,315.57,315.63,227.64,58,315.802
20230331  05:00:00,315.54,315.58,315.38,315.47,82.4,38,315.477
20230331  06:00:00,315.6,315.86,315.5,315.53,1058.09,517,315.666
20230331  07:00:00,315.51,316.78,315.1,316.03,11124.65,3167,316.087
20230331  08:00:00,316.04,317.67,315.6,317.11,52663.78,27321,316.747
20230331  09:00:00,317.11,318.25,316.81,317.9,68926.01,39849,317.572
20230331  10:00:00,317.91,318.8,317.69,318.77,38599.38,21423,318.241
20230331  11:00:00,318.77,319.42,318.63,319.12,43531.29,22154,319.058
20230331  12:00:00,319.13,319.32,318.68,319.16,35855.38,18498,318.987
20230331  13:00:00,319.16,319.72,319.04,319.61,40297.63,21697,319.407
20230331  14:00:00,319.61,321.17,319.58,320.89,136066.19,70873,320.501
20230331  15:00:00,320.89,321.11,320.7,321.07,24808.86,3540,320.924
20230331  16:00:00,321.11,321.25,320.89,321,3293.58,580,321.015
