Time,Open,High,Low,Close,Volume,Count,Wap
20230330  17:00:00,315.528,315.69,315.37,315.561,-1,-1,-1
20230330  18:00:00,315.815,316.03,315.55,315.846,-1,-1,-1
20230331  03:00:00,315.721,316.05,314.42,315.759,-1,-1,-1
20230331  04:00:00,315.807,316,315.53,315.843,-1,-1,-1
20230331  05:00:00,315.47,315.69,315.33,315.506,-1,-1,-1
20230331  06:00:00,315.684,315.91,315.47,315.719,-1,-1,-1
20230331  07:00:00,315.822,316.79,315.08,315.856,-1,-1,-1
20230331  08:00:00,316.612,317.4,315.6,316.63,-1,-1,-1
20230331  09:00:00,317.501,318.25,316.8,317.512,-1,-1,-1
20230331  10:00:00,318.208,318.81,317.68,318.218,-1,-1,-1
20230331  11:00:00,319.042,319.42,318.63,319.052,-1,-1,-1
20230331  12:00:00,318.976,319.32,318.68,318.986,-1,-1,-1
20230331  13:00:00,319.381,319.72,319.04,319.391,-1,-1,-1
20230331  14:00:00,320.322,321.17,319.57,320.332,-1,-1,-1
20230331  15:00:00,320.984,321.12,320.68,321,-1,-1,-1
20230331  16:00:00,321.081,321.25,320.89,321.128,-1,-1,-1
20230331  17:00:00,321.154,321.3,320.97,321.205,-1,-1,-1
20230331  18:00:00,321.269,321.44,321.16,321.325,-1,-1,-1
20230403  03:00:00,318.852,319.78,318.57,318.887,-1,-1,-1
20230403  04:00:00,318.893,319.08,318.69,318.928,-1,-1,-1
20230403  05:00:00,319.117,319.31,318.93,319.15,-1,-1,-1
20230403  06:00:00,318.88,319.24,318.6,318.917,-1,-1,-1
20230403  07:00:00,318.433,318.91,318.05,318.465,-1,-1,-1
20230403  08:00:00,319.155,320.01,318.48,319.173,-1,-1,-1
20230403  09:00:00,319.339,320.17,318,319.351,-1,-1,-1
20230403  10:00:00,318.025,318.42,317.41,318.036,-1,-1,-1
20230403  11:00:00,318.345,318.77,317.85,318.356,-1,-1,-1
20230403  12:00:00,317.805,318.13,317.52,317.816,-1,-1,-1
20230403  13:00:00,318.301,319.19,317.56,318.311,-1,-1,-1
20230403  14:00:00,319.648,320.43,319.05,319.658,-1,-1,-1
