Time,Open,High,Low,Close,Volume,Count,Wap
20230331  11:00:00,0.0047,0.0047,0.0047,0.0047,-1,-1,-1
20230331  12:00:00,0.0047,0.0047,0.0047,0.0047,-1,-1,-1
20230331  13:00:00,0.0047,0.0047,0.0047,0.0047,-1,-1,-1
20230331  14:00:00,0.0047,0.0047,0.0047,0.0047,-1,-1,-1
20230331  15:00:00,0.0047,0.0047,0.0044,0.0044,-1,-1,-1
20230331  16:00:00,0.0044,0.0044,0.0044,0.0044,-1,-1,-1
20230331  17:00:00,0.0044,0.0044,0.0044,0.0044,-1,-1,-1
20230331  18:00:00,0.0044,0.0044,0.0044,0.0044,-1,-1,-1
20230403  08:00:00,0.0042,0.0042,0.0042,0.0042,-1,-1,-1
20230403  09:00:00,0.0042,0.0042,0.0042,0.0042,-1,-1,-1
20230403  10:00:00,0.0042,0.0043,0.0042,0.0043,-1,-1,-1
20230403  11:00:00,0.0043,0.0043,0.0043,0.0043,-1,-1,-1
20230403  12:00:00,0.0043,0.0043,0.0043,0.0043,-1,-1,-1
20230403  13:00:00,0.0043,0.0043,0.0043,0.0043,-1,-1,-1
20230403  14:00:00,0.0043,0.0048,0.0043,0.0048,-1,-1,-1
20230403  15:00:00,0.0048,0.0048,0.0048,0.0048,-1,-1,-1
20230403  16:00:00,0.0048,0.0048,0.0048,0.0048,-1,-1,-1
20230403  17:00:00,0.0048,0.0048,0.0048,0.0048,-1,-1,-1
20230403  18:00:00,0.0048,0.0048,0.0048,0.0048,-1,-1,-1
20230404  03:00:00,0.0048,0.0048,0.0048,0.0048,-1,-1,-1
20230404  04:00:00,0.0048,0.0048,0.0048,0.0048,-1,-1,-1
20230404  05:00:00,0.0048,0.0048,0.0048,0.0048,-1,-1,-1
20230404  06:00:00,0.0048,0.0048,0.0048,0.0048,-1,-1,-1
20230404  07:00:00,0.0048,0.0048,0.0048,0.0048,-1,-1,-1
20230404  08:00:00,0.0048,0.0055,0.0048,0.0055,-1,-1,-1
20230404  09:00:00,0.0055,0.0055,0.0055,0.0055,-1,-1,-1
20230404  10:00:00,0.0055,0.0055,0.0055,0.0055,-1,-1,-1
20230404  11:00:00,0.0055,0.0055,0.0055,0.0055,-1,-1,-1
20230404  12:00:00,0.0055,0.0055,0.0055,0.0055,-1,-1,-1
20230404  13:00:00,0.0055,0.0055,0.0055,0.0055,-1,-1,-1
20230404  14:00:00,0.0055,0.0055,0.0055,0.0055,-1,-1,-1
20230404  15:00:00,0.0055,0.0055,0.0055,0.0055,-1,-1,-1
20230404  16:00:00,0.0055,0.0055,0.0055,0.0055,-1,-1,-1
20230404  17:00:00,0.0055,0.0055,0.0055,0.0055,-1,-1,-1
20230404  18:00:00,0.0055,0.0055,0.0055,0.0055,-1,-1,-1
