Time,Open,High,Low,Close,Volume,Count,Wap
20230403  16:21:30,319.97,319.97,319.97,319.97,0,,319.97
20230403  16:22:00,319.97,319.97,319.97,319.97,0,,319.97
20230403  16:22:30,319.97,319.97,319.97,319.97,0,,319.97
20230403  16:23:00,319.97,319.97,319.97,319.97,0,,319.97
20230403  16:23:30,319.95,319.95,319.95,319.95,1.75,1,319.95
20230403  16:24:00,319.95,319.95,319.95,319.95,1.24,1,319.95
20230403  16:24:30,319.94,319.94,319.94,319.94,8,2,319.94
20230403  16:25:00,319.95,319.95,319.95,319.95,1.56,1,319.95
20230403  16:25:30,319.97,319.97,319.95,319.95,5.94,3,319.967
20230403  16:26:00,319.95,319.95,319.95,319.95,3.95,2,319.95
20230403  16:26:30,319.95,319.98,319.94,319.98,7.78,4,319.958
20230403  16:27:00,319.98,319.98,319.98,319.98,0,,319.98
20230403  16:27:30,319.98,319.98,319.98,319.98,0,,319.98
20230403  16:28:00,319.9,319.98,319.9,319.97,14.4,6,319.955
20230403  16:28:30,319.91,319.98,319.91,319.98,5.4,3,319.967
20230403  16:29:00,319.93,319.98,319.91,319.98,11.2,6,319.968
20230403  16:29:30,319.98,319.98,319.98,319.98,0,,319.98
20230403  16:30:00,319.98,319.98,319.98,319.98,0,,319.98
20230403  16:30:30,319.98,319.98,319.98,319.98,0,,319.98
20230403  16:31:00,319.98,319.98,319.98,319.98,0,,319.98
20230403  16:31:30,319.98,319.98,319.98,319.98,0,,319.98
20230403  16:32:00,319.98,319.98,319.98,319.98,0,,319.98
20230403  16:32:30,319.98,319.98,319.98,319.98,0,,319.98
20230403  16:33:00,319.98,319.98,319.98,319.98,0,,319.98
20230403  16:33:30,319.98,319.98,319.98,319.98,0,,319.98
20230403  16:34:00,319.98,319.98,319.98,319.98,0,,319.98
20230403  16:34:30,319.98,319.98,319.98,319.98,0,,319.98
