Time,Open,High,Low,Close,Volume,Count,Wap
20230105  14:00:00,263.03,263.03,261.26,262.01,99164.25,32384,261.822
20230105  16:00:00,262.02,262.25,261.58,262.1,8786.02,563,261.65
20230105  18:00:00,262.1,262.37,262.1,262.36,682.86,225,262.266
20230106  03:00:00,262,262,260.7,261.17,541.01,172,261.197
20230106  04:00:00,261.1,261.68,260.77,261.03,552.57,181,261.263
20230106  06:00:00,261,265.22,260.01,264.61,31943.81,10464,262.695
20230106  08:00:00,264.62,265.9,260.34,265.62,147577.89,68662,263.269
20230106  10:00:00,265.65,267,265.23,266.24,86074.61,46001,266.177
20230106  12:00:00,266.26,269.54,266.14,269.29,67524.06,34189,267.982
20230106  14:00:00,269.29,269.94,266.06,268.55,99969.09,41043,269.044
20230106  16:00:00,268.58,268.68,268.48,268.63,656.45,207,268.595
20230106  18:00:00,268.63,268.69,267.28,268.5,376.42,149,268.379
20230109  03:00:00,268.83,270.5,268.83,270.02,938.31,366,269.858
20230109  04:00:00,270,270.29,269.46,269.64,844.24,262,269.809
20230109  06:00:00,269.67,270.73,269.14,270.26,5797.17,2033,270.219
20230109  08:00:00,270.22,274.79,270.17,274.08,138114.62,62950,272.825
20230109  10:00:00,274.09,275.29,273.98,274.56,66853.32,31255,274.695
20230109  12:00:00,274.56,274.87,271.34,271.46,78294.51,36573,273.087
20230109  14:00:00,271.48,271.78,269.92,270.42,88338.77,34712,270.841
20230109  16:00:00,270.41,270.48,270.03,270.17,1213.34,437,270.358
20230109  18:00:00,270.2,270.25,269.5,269.71,1395.64,372,269.761
20230110  03:00:00,270.12,270.57,269.84,270.54,679.38,180,270.203
20230110  04:00:00,270.64,270.99,269.4,269.6,1561.97,377,269.917
20230110  06:00:00,269.6,271.01,268.37,269.08,6572.49,2403,268.855
20230110  08:00:00,269.13,272.89,268.92,271.06,120535.81,52458,270.732
20230110  10:00:00,271.06,271.69,269.84,271.35,49400.79,24258,270.831
20230110  12:00:00,271.35,272.6,271.07,272.06,51182.54,23002,271.922
20230110  14:00:00,272.05,272.99,271.31,272.84,51658.18,20561,272.273
20230110  16:00:00,272.8,272.94,272.59,272.89,686.7,227,272.78
20230110  18:00:00,272.92,273.28,272.92,273.21,974.41,241,273.105
20230111  03:00:00,272.77,273.7,272.39,273.32,781.67,208,273.211
20230111  04:00:00,273.46,273.8,272.98,273.27,590.24,181,273.373
20230111  06:00:00,273.33,274,272.01,273.89,5772.12,2491,273.41
20230111  08:00:00,273.9,275.48,273.12,273.85,105827.34,47889,274.37
20230111  10:00:00,273.86,276.17,273.79,275.75,63526.68,29580,275.251
20230111  12:00:00,275.76,276.71,275.38,276.19,60528.43,30527,276.057
20230111  14:00:00,276.2,277.66,276.15,277.55,92262.33,35815,277.022
20230111  16:00:00,277.58,277.7,277.3,277.55,1614.9,456,277.519
20230111  18:00:00,277.55,277.57,277.29,277.46,1114.63,292,277.386
20230112  03:00:00,277.6,278,277.48,277.89,425.48,198,277.749
20230112  04:00:00,277.8,277.8,277.05,277.42,541.09,197,277.397
20230112  06:00:00,277.4,279.75,273.3,279.37,54014.02,18176,277.26
20230112  08:00:00,279.41,280.15,273.74,276.6,178094.3,83399,276.792
20230112  10:00:00,276.62,279.55,275.62,279.18,82571.15,35956,277.985
20230112  12:00:00,279.19,280.1,277.14,279.16,88717.21,40598,279.055
20230112  14:00:00,279.17,279.22,277.9,278.85,75468.52,30811,278.755
20230112  16:00:00,278.84,279.05,278.66,278.89,2794.21,411,278.935
20230112  18:00:00,278.9,279.16,278.74,278.8,1208.51,314,278.944
20230113  03:00:00,278.95,279,278.29,278.93,360.98,124,278.758
20230113  04:00:00,278.74,279.08,277.36,277.74,2114.51,504,277.947
20230113  06:00:00,277.74,278.88,275.81,276.05,9597.4,3813,276.477
20230113  08:00:00,276.08,279.27,275.71,278.77,110301.44,52663,277.736
20230113  10:00:00,278.76,279.04,277.23,278.95,61848.12,28279,278.154
20230113  12:00:00,278.96,280.24,278.47,279.92,60218.81,26609,279.606
20230113  14:00:00,279.96,281.22,279.87,280.81,95617.55,32547,280.777
20230113  16:00:00,280.81,280.81,280.58,280.68,442.65,177,280.699
20230113  18:00:00,280.68,280.68,280.4,280.61,636.74,140,280.522
20230117  03:00:00,279.88,280.41,279.35,279.7,541.14,167,279.798
20230117  04:00:00,279.73,280.26,279.54,280.08,630.32,227,279.958
20230117  06:00:00,280.11,280.53,279.4,279.9,8142.61,2619,279.972
20230117  08:00:00,279.96,282.85,279.58,281.03,100905.85,50148,281.326
20230117  10:00:00,281.03,281.64,279.7,281.45,55681.88,28026,280.793
20230117  12:00:00,281.45,282.01,280.92,281.44,44599.31,22894,281.59
20230117  14:00:00,281.44,281.85,280.86,281.33,49468.68,23462,281.407
20230117  16:00:00,281.34,281.34,280.4,280.65,1484.88,361,280.944
20230117  18:00:00,280.66,280.74,280.38,280.58,608.49,172,280.594
20230118  03:00:00,281.68,281.83,281.34,281.64,470.21,149,281.565
20230118  04:00:00,281.5,282.02,281.18,282,555.15,162,281.734
20230118  06:00:00,281.9,283.78,281.5,283.05,13945.91,5177,282.663
20230118  08:00:00,283.05,284.69,280.49,281.24,129020.87,61863,283.067
20230118  10:00:00,281.22,281.43,278.57,278.73,84491.22,43235,279.594
20230118  12:00:00,278.74,279.5,278.01,279,53313.4,26392,278.799
20230118  14:00:00,278.98,279.41,277.63,277.99,86087.83,33565,278.279
20230118  16:00:00,277.98,278.06,277.56,277.9,2057.71,528,277.846
20230118  18:00:00,277.89,277.89,277.16,277.25,1168.92,401,277.457
20230119  03:00:00,277.08,277.54,276.65,276.71,457.31,169,277.145
20230119  04:00:00,276.78,276.91,275.5,275.71,2362.67,536,275.996
20230119  06:00:00,275.74,278.09,274.8,275.84,8819.56,3666,275.427
20230119  08:00:00,275.78,277.23,274.2,274.54,121933.43,53993,275.775
20230119  10:00:00,274.54,275.67,273.89,275.01,63489.03,28447,274.694
20230119  12:00:00,275.02,277.38,274.91,276.7,71290.05,29952,276.137
20230119  14:00:00,276.7,277.08,274.89,275.93,72245.3,28828,275.828
20230119  16:00:00,275.95,276.2,275.15,275.77,1215.2,419,275.845
20230119  18:00:00,275.69,276.18,275.15,276.07,3574,166,275.319
20230120  03:00:00,276.04,276.1,275.38,275.71,454.84,145,275.848
20230120  04:00:00,275.55,276.43,275.35,276.39,1484.47,323,276.06
20230120  06:00:00,276.35,277.26,275.35,276.32,6190.98,2136,276.756
20230120  08:00:00,276.35,278.51,275.71,277.7,88115.67,43391,277.286
20230120  10:00:00,277.72,279.8,277.64,279.31,73081.82,36751,279.123
20230120  12:00:00,279.32,281.7,278.69,281.59,88025.02,42444,280.518
20230120  14:00:00,281.6,283.02,281.6,282.83,111210.94,46426,282.54
20230120  16:00:00,282.83,282.92,282.68,282.82,10904.8,264,282.688
20230120  18:00:00,282.81,283.1,282.81,283.1,253.21,98,282.977
20230123  03:00:00,282.56,282.97,282.31,282.87,633.32,168,282.665
20230123  04:00:00,282.99,282.99,282.31,282.44,999.66,233,282.522
20230123  06:00:00,282.47,283.96,282.35,283.35,5246.79,2026,283.304
20230123  08:00:00,283.32,287.82,282.68,287.49,126811.05,54174,285.536
20230123  10:00:00,287.5,289.6,287.5,289.23,81785.7,36534,288.84
20230123  12:00:00,289.24,290.21,287.27,288.03,85859.46,37962,289.06
20230123  14:00:00,288.03,289.25,287.43,289.08,102437.05,38873,288.642
20230123  16:00:00,289.09,289.2,288.66,288.71,1761.33,391,288.941
20230123  18:00:00,288.69,288.81,288.61,288.74,818.53,202,288.738
20230124  03:00:00,288.88,289,288.3,288.4,953.83,247,288.501
20230124  04:00:00,288.45,288.45,287.73,287.86,1166.63,285,287.955
20230124  06:00:00,287.86,289.18,286.73,287.04,5351.81,1927,287.389
20230124  08:00:00,287.04,289.55,286.78,289.03,111492.74,55393,288.006
