Time,Open,High,Low,Close,Volume,Count,Wap
20180518 12:00:00 US/Eastern,168.1,168.1,167.7,167.89,1701100,6834,167.862
20180518 13:00:00 US/Eastern,167.9,167.98,167.57,167.67,2127826,7301,167.799
20180518 14:00:00 US/Eastern,167.68,167.81,167.55,167.73,1353444,5608,167.691
20180518 15:00:00 US/Eastern,167.75,167.76,167.44,167.46,4399683,16123,167.576
20180518 16:00:00 US/Eastern,167.46,167.59,167.43,167.47,1999259,1172,167.464
20180518 17:00:00 US/Eastern,167.49,167.63,167.43,167.52,58964,144,167.542
20180518 18:00:00 US/Eastern,167.41,167.45,167.38,167.45,2636,10,167.413
20180518 19:00:00 US/Eastern,167.41,167.48,167.32,167.48,8766,35,167.443
20180521 04:00:00 US/Eastern,168.41,168.59,168.4,168.59,6900,24,168.446
20180521 05:00:00 US/Eastern,168.64,168.76,168.57,168.59,7090,26,168.651
20180521 06:00:00 US/Eastern,168.59,168.71,168.51,168.62,4738,21,168.642
20180521 07:00:00 US/Eastern,168.58,168.69,168.54,168.61,194016,351,168.634
20180521 08:00:00 US/Eastern,168.6,168.88,168.51,168.79,343987,629,168.709
20180521 09:00:00 US/Eastern,168.8,169.5,168.67,169.26,3502505,11402,169.187
20180521 10:00:00 US/Eastern,169.26,169.37,168.91,169.09,2233763,8893,169.126
20180521 11:00:00 US/Eastern,169.1,169.18,167.68,168.26,3407039,12652,168.262
20180521 12:00:00 US/Eastern,168.26,168.61,168.14,168.47,1758643,6968,168.428
20180521 13:00:00 US/Eastern,168.47,168.78,168.4,168.52,975999,4552,168.566
20180521 14:00:00 US/Eastern,168.52,168.53,167.71,168.11,3309211,10735,168.075
20180521 15:00:00 US/Eastern,168.11,168.53,167.95,168.42,4587545,17547,168.205
20180521 16:00:00 US/Eastern,168.42,168.53,168.36,168.47,1010592,573,168.416
20180521 17:00:00 US/Eastern,168.44,168.45,168.42,168.43,1841,5,168.428
20180521 18:00:00 US/Eastern,168.43,168.44,168.34,168.44,12537,28,168.403
20180521 19:00:00 US/Eastern,168.43,168.43,168.34,168.36,3900,16,168.375
20180522 04:00:00 US/Eastern,168.65,168.83,168.65,168.83,3160,12,168.777
20180522 05:00:00 US/Eastern,168.94,169.06,168.94,169.04,6800,20,169.015
20180522 06:00:00 US/Eastern,169.13,169.25,169.05,169.25,18545,32,169.148
20180522 07:00:00 US/Eastern,169.25,169.26,168.98,169.02,199453,242,169.047
20180522 08:00:00 US/Eastern,169.2,169.23,168.98,169.01,99041,169,169.044
20180522 09:00:00 US/Eastern,169,169.45,168.87,168.99,2208548,7726,169.168
20180522 10:00:00 US/Eastern,169,169.05,168.28,168.56,3717476,13291,168.607
20180522 11:00:00 US/Eastern,168.54,168.79,168.34,168.52,1566953,6647,168.548
20180522 12:00:00 US/Eastern,168.53,168.69,168.14,168.38,1680919,6613,168.384
20180522 13:00:00 US/Eastern,168.38,168.65,168.32,168.57,1343818,4951,168.47
20180522 14:00:00 US/Eastern,168.58,168.9,168.49,168.52,1649788,6616,168.7
20180522 15:00:00 US/Eastern,168.51,168.65,167.88,168.17,4265287,16867,168.275
20180522 16:00:00 US/Eastern,168.17,168.43,168.12,168.32,828174,638,168.222
20180522 17:00:00 US/Eastern,168.31,168.31,168.26,168.26,5720,17,168.29
20180522 18:00:00 US/Eastern,168.27,168.31,168.14,168.31,30015,52,168.232
20180522 19:00:00 US/Eastern,168.23,168.28,168.12,168.17,31504,61,168.176
20180523 04:00:00 US/Eastern,167.07,167.5,166.58,166.69,26001,89,166.755
20180523 05:00:00 US/Eastern,166.69,166.8,166.49,166.55,33149,87,166.659
20180523 06:00:00 US/Eastern,166.61,166.82,166.51,166.74,22592,85,166.664
20180523 07:00:00 US/Eastern,166.74,166.88,166.62,166.72,98308,263,166.762
20180523 08:00:00 US/Eastern,166.72,166.9,166.54,166.79,412570,815,166.77
20180523 09:00:00 US/Eastern,166.77,167.67,166.64,167.47,3103378,10572,167.281
20180523 10:00:00 US/Eastern,167.47,168.08,167.15,167.38,3989865,15985,167.66
20180523 11:00:00 US/Eastern,167.37,168.29,167.34,167.86,2750176,11866,167.808
20180523 12:00:00 US/Eastern,167.87,168.46,167.74,168.35,2126717,9111,168.07
20180523 13:00:00 US/Eastern,168.34,168.37,167.93,168.09,2062247,7403,168.088
20180523 14:00:00 US/Eastern,168.08,169.06,168,169.05,4221739,16463,168.724
20180523 15:00:00 US/Eastern,169.05,169.61,168.93,169.6,5206678,19625,169.286
20180523 16:00:00 US/Eastern,169.6,169.63,169.36,169.51,1019298,1420,169.551
20180523 17:00:00 US/Eastern,169.45,169.55,169.44,169.44,7857,28,169.485
20180523 18:00:00 US/Eastern,169.55,169.57,169.5,169.56,8625,25,169.523
20180523 19:00:00 US/Eastern,169.56,169.56,169.35,169.38,16153,39,169.423
20180524 04:00:00 US/Eastern,169.79,169.94,169.66,169.86,9233,37,169.843
20180524 05:00:00 US/Eastern,169.8,169.86,169.75,169.84,4100,10,169.788
20180524 06:00:00 US/Eastern,169.79,169.83,169.67,169.76,30466,44,169.72
20180524 07:00:00 US/Eastern,169.77,169.77,169.43,169.52,98433,179,169.554
20180524 08:00:00 US/Eastern,169.6,169.64,169.2,169.4,147089,315,169.359
20180524 09:00:00 US/Eastern,169.33,169.83,168.49,168.7,4247161,15720,169.152
20180524 10:00:00 US/Eastern,168.69,169.05,167.87,167.95,5054770,20162,168.565
20180524 11:00:00 US/Eastern,167.95,169.06,167.84,169.05,3497941,14191,168.526
20180524 12:00:00 US/Eastern,169.04,169.5,168.94,169.31,2371270,9193,169.233
20180524 13:00:00 US/Eastern,169.33,169.63,169.28,169.52,2088750,8348,169.465
20180524 14:00:00 US/Eastern,169.52,169.81,169.38,169.61,2477335,11406,169.631
20180524 15:00:00 US/Eastern,169.61,169.85,169.31,169.5,4339325,18486,169.547
20180524 16:00:00 US/Eastern,169.51,169.59,169.45,169.55,1138049,471,169.545
20180524 17:00:00 US/Eastern,169.56,169.57,169.55,169.55,10133,29,169.552
20180524 18:00:00 US/Eastern,169.53,169.68,169.51,169.58,30785,86,169.579
20180524 19:00:00 US/Eastern,169.62,169.73,169.62,169.72,31125,55,169.701
20180525 04:00:00 US/Eastern,169.88,170.23,169.88,170.23,12156,30,170.072
20180525 05:00:00 US/Eastern,170.24,170.28,170.15,170.28,5700,18,170.221
20180525 06:00:00 US/Eastern,170.2,170.3,170.11,170.15,15690,30,170.229
20180525 07:00:00 US/Eastern,170.14,170.21,169.6,169.64,74851,152,169.741
20180525 08:00:00 US/Eastern,169.7,170.14,169.41,169.47,290318,440,169.561
20180525 09:00:00 US/Eastern,169.45,169.99,169.21,169.89,3393540,13024,169.594
20180525 10:00:00 US/Eastern,169.87,170.31,169.73,170.11,4499880,17167,170.062
20180525 11:00:00 US/Eastern,170.11,170.33,169.89,170.08,2511045,9070,170.135
20180525 12:00:00 US/Eastern,170.08,170.17,169.7,169.98,2274614,8788,169.95
20180525 13:00:00 US/Eastern,169.98,170.11,169.56,169.61,1707891,7269,169.851
20180525 14:00:00 US/Eastern,169.61,169.91,169.52,169.6,2593496,9924,169.67
20180525 15:00:00 US/Eastern,169.6,169.84,169.52,169.73,4262312,18446,169.704
20180525 16:00:00 US/Eastern,169.73,169.77,169.55,169.77,1702970,960,169.698
20180525 17:00:00 US/Eastern,169.81,169.81,169.57,169.74,5145,10,169.695
20180525 18:00:00 US/Eastern,169.78,169.78,169.65,169.69,20781,12,169.721
20180525 19:00:00 US/Eastern,169.72,169.77,169.7,169.71,9725,9,169.741
20180529 04:00:00 US/Eastern,169.27,169.28,168.07,168.41,33619,76,168.479
20180529 05:00:00 US/Eastern,168.4,168.79,168.4,168.79,17465,44,168.549
20180529 06:00:00 US/Eastern,168.81,169.07,168.55,168.67,43717,115,168.86
20180529 07:00:00 US/Eastern,168.65,168.83,168.35,168.69,113276,252,168.559
20180529 08:00:00 US/Eastern,168.68,169.22,168.38,169.22,258078,482,168.828
20180529 09:00:00 US/Eastern,169.11,169.75,168.57,169.65,5604742,18171,169.219
20180529 10:00:00 US/Eastern,169.65,169.92,169.12,169.47,4496934,17301,169.552
20180529 11:00:00 US/Eastern,169.46,169.55,168.39,168.53,4778190,17940,169.054
20180529 12:00:00 US/Eastern,168.53,169.04,167.96,169,3998922,16011,168.5
20180529 13:00:00 US/Eastern,168.99,169.01,168.38,168.64,3259816,12595,168.662
20180529 14:00:00 US/Eastern,168.63,168.89,168.09,168.18,4574714,18711,168.404
20180529 15:00:00 US/Eastern,168.18,169.16,168.02,168.95,6725053,29227,168.633
20180529 16:00:00 US/Eastern,168.95,169.33,168.37,169.33,1459896,1391,169.027
20180529 17:00:00 US/Eastern,169.33,169.33,169.26,169.29,19666,45,169.286
20180529 18:00:00 US/Eastern,169.3,169.4,169.1,169.1,21021,52,169.251
20180529 19:00:00 US/Eastern,169.08,169.15,168.94,169,62473,129,169.017
20180530 04:00:00 US/Eastern,169.5,169.75,169.4,169.4,4885,18,169.617
20180530 05:00:00 US/Eastern,169.58,169.77,169.44,169.72,22116,47,169.674
20180530 06:00:00 US/Eastern,169.75,169.89,169.72,169.81,16252,39,169.836
20180530 07:00:00 US/Eastern,169.77,170.02,169.75,169.9,94731,138,169.893
20180530 08:00:00 US/Eastern,169.8,169.98,169.54,169.62,299213,523,169.683
20180530 09:00:00 US/Eastern,169.58,169.93,169.34,169.44,3083341,10588,169.628
20180530 10:00:00 US/Eastern,169.44,170.14,169.22,170.08,3428787,13535,169.698
20180530 11:00:00 US/Eastern,170.08,170.38,169.93,170.28,1906444,8789,170.14
20180530 12:00:00 US/Eastern,170.29,170.48,169.95,170.04,2008589,8184,170.271
20180530 13:00:00 US/Eastern,170.04,170.35,169.86,170.15,1989377,7645,170.216
20180530 14:00:00 US/Eastern,170.15,170.41,170.14,170.34,1518445,6506,170.283
20180530 15:00:00 US/Eastern,170.34,170.41,170.09,170.16,3287113,14560,170.23
20180530 16:00:00 US/Eastern,170.17,170.4,170.05,170.18,951768,870,170.208
20180530 17:00:00 US/Eastern,170.28,170.28,170.11,170.16,11928,50,170.171
20180530 18:00:00 US/Eastern,170.1,170.17,169.9,170.09,33199,55,170.061
20180530 19:00:00 US/Eastern,170.11,170.12,169.96,170.07,14858,42,170.037
20180531 04:00:00 US/Eastern,170.55,170.68,170.55,170.68,3350,12,170.652
20180531 05:00:00 US/Eastern,170.56,170.56,170.42,170.55,1572,6,170.526
20180531 06:00:00 US/Eastern,170.41,170.68,170.3,170.54,25142,76,170.457
20180531 07:00:00 US/Eastern,170.44,170.51,170.31,170.51,47632,68,170.415
20180531 08:00:00 US/Eastern,170.51,170.56,170.29,170.47,158663,260,170.466
20180531 09:00:00 US/Eastern,170.48,170.62,169.88,170.47,4050869,14793,170.276
20180531 10:00:00 US/Eastern,170.47,170.61,169.63,169.9,3868242,17022,170.223
20180531 11:00:00 US/Eastern,169.91,171.2,169.83,170.88,6123497,22209,170.619
20180531 12:00:00 US/Eastern,170.89,170.89,170.33,170.71,2354171,9727,170.628
20180531 13:00:00 US/Eastern,170.72,170.72,169.94,169.98,2219518,9687,170.378
20180531 14:00:00 US/Eastern,169.98,170.25,169.7,170.11,3321279,13544,170.026
20180531 15:00:00 US/Eastern,170.12,170.31,169.85,170.03,5655946,25836,170.101
20180531 16:00:00 US/Eastern,170.03,170.2,169.95,170.2,1259156,1426,170.073
20180531 17:00:00 US/Eastern,170.25,170.25,170.06,170.15,34179,56,170.122
20180531 18:00:00 US/Eastern,170.14,170.25,170.07,170.22,56025,79,170.17
20180531 19:00:00 US/Eastern,170.15,170.22,170.13,170.22,27433,42,170.179
20180601 04:00:00 US/Eastern,170.53,170.62,170.53,170.62,4511,8,170.586
20180601 05:00:00 US/Eastern,170.6,170.77,170.6,170.67,20323,35,170.66
20180601 06:00:00 US/Eastern,170.6,170.66,170.54,170.64,9750,22,170.622
20180601 07:00:00 US/Eastern,170.66,170.87,170.64,170.73,111343,185,170.767
20180601 08:00:00 US/Eastern,170.8,170.99,170.07,170.98,642666,1121,170.686
20180601 09:00:00 US/Eastern,170.96,171.56,170.84,171.44,3409545,11175,171.258
20180601 10:00:00 US/Eastern,171.45,172.4,171.12,172.25,7881742,27319,171.84
20180601 11:00:00 US/Eastern,172.25,172.65,172.21,172.55,3741045,15348,172.417
20180601 12:00:00 US/Eastern,172.55,172.7,172.49,172.56,2107086,8607,172.598
20180601 13:00:00 US/Eastern,172.57,172.84,172.56,172.68,2821772,10135,172.74
20180601 14:00:00 US/Eastern,172.69,172.75,172.4,172.59,2883525,10341,172.567
20180601 15:00:00 US/Eastern,172.58,172.76,172.27,172.75,5831492,22318,172.563
20180601 16:00:00 US/Eastern,172.75,172.79,172.54,172.7,2675822,1511,172.726
20180601 17:00:00 US/Eastern,172.74,172.74,172.5,172.66,104518,220,172.61
20180601 18:00:00 US/Eastern,172.64,172.65,172.56,172.56,9773,13,172.6
20180601 19:00:00 US/Eastern,172.64,172.68,172.6,172.68,25237,28,172.619
20180604 04:00:00 US/Eastern,172.8,173.45,172.8,173.45,10553,24,173.305
20180604 05:00:00 US/Eastern,173.5,173.55,173.41,173.41,17213,41,173.476
20180604 06:00:00 US/Eastern,173.44,173.5,173.32,173.33,24160,57,173.383
20180604 07:00:00 US/Eastern,173.3,173.3,173.06,173.16,279675,457,173.235
20180604 08:00:00 US/Eastern,173.26,173.3,173.04,173.23,204225,424,173.169
20180604 09:00:00 US/Eastern,173.23,173.78,173.07,173.64,2488909,9632,173.509
20180604 10:00:00 US/Eastern,173.65,173.75,173.15,173.67,2258660,10650,173.444
20180604 11:00:00 US/Eastern,173.68,173.85,173.46,173.79,1506932,7731,173.669
20180604 12:00:00 US/Eastern,173.78,174.31,173.67,174.19,1868375,7543,174.064
20180604 13:00:00 US/Eastern,174.19,174.34,173.93,174.03,1539599,6375,174.141
20180604 14:00:00 US/Eastern,174.03,174.26,173.99,174.24,1358569,6150,174.123
20180604 15:00:00 US/Eastern,174.23,174.3,174.1,174.22,4167453,18008,174.213
20180604 16:00:00 US/Eastern,174.22,174.31,174.15,174.25,862390,673,174.263
20180604 17:00:00 US/Eastern,174.22,174.3,174.22,174.22,3609,11,174.236
20180604 18:00:00 US/Eastern,174.25,174.3,174.12,174.15,447097,80,174.291
20180604 19:00:00 US/Eastern,174.15,174.29,174.13,174.22,23991,67,174.216
20180605 04:00:00 US/Eastern,174.51,174.61,174.44,174.61,12490,36,174.531
20180605 05:00:00 US/Eastern,174.6,175,174.6,174.88,25328,49,174.86
20180605 06:00:00 US/Eastern,174.86,174.86,174.66,174.66,8493,22,174.773
20180605 07:00:00 US/Eastern,174.68,174.73,174.59,174.61,45255,113,174.684
20180605 08:00:00 US/Eastern,174.7,174.71,174.39,174.45,156569,308,174.533
